Name,1880,1881,1882,1883,1884,1885,1886,1887,1888,1889,1890,1891,1892,1893,1894,1895,1896,1897,1898,1899,1900,1901,1902,1903,1904,1905,1906,1907,1908,1909,1910,1911,1912,1913,1914,1915,1916,1917,1918,1919,1920,1921,1922,1923,1924,1925,1926,1927,1928,1929,1930,1931,1932,1933,1934,1935,1936,1937,1938,1939,1940,1941,1942,1943,1944,1945,1946,1947,1948,1949,1950,1951,1952,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014
Clifford,133.0,118.0,160.0,149.0,157.0,144.0,180.0,173.0,201.0,215.0,219.0,206.0,255.0,288.0,314.0,290.0,323.0,295.0,326.0,305.0,424.0,294.0,348.0,357.0,376.0,427.0,429.0,457.0,528.0,570.0,571.0,717.0,1371.0,1545.0,1993.0,2771.0,2822.0,3027.0,3338.0,3091.0,3348.0,3309.0,3200.0,3140.0,3288.0,3478.0,3239.0,3069.0,2903.0,2718.0,2731.0,2478.0,2313.0,2187.0,2332.0,2280.0,2154.0,2246.0,2289.0,2313.0,2195.0,2382.0,2553.0,2678.0,2413.0,2391.0,2630.0,3005.0,2809.0,2913.0,2954.0,3172.0,3341.0,3165.0,3161.0,3007.0,2919.0,2907.0,2826.0,2543.0,2489.0,2352.0,2193.0,2215.0,2035.0,1831.0,1620.0,1531.0,1616.0,1525.0,1591.0,1399.0,1281.0,1180.0,1155.0,1132.0,1072.0,981.0,1012.0,1054.0,1228.0,1193.0,1148.0,987.0,1008.0,902.0,876.0,763.0,770.0,774.0,699.0,592.0,538.0,475.0,402.0,357.0,356.0,323.0,267.0,293.0,224.0,238.0,197.0,175.0,215.0,190.0,168.0,181.0,163.0,144.0,142.0,134.0,138.0,137.0,119.0
Clyde,234.0,249.0,312.0,349.0,367.0,343.0,328.0,351.0,378.0,356.0,364.0,361.0,435.0,437.0,425.0,419.0,422.0,415.0,429.0,383.0,516.0,418.0,432.0,465.0,512.0,531.0,521.0,563.0,559.0,576.0,672.0,765.0,1373.0,1624.0,2049.0,2634.0,2823.0,2843.0,3027.0,2994.0,3164.0,3108.0,3105.0,2937.0,3091.0,2991.0,2946.0,2964.0,2786.0,2698.0,2698.0,2379.0,2369.0,2170.0,2363.0,2384.0,2194.0,2137.0,2173.0,1978.0,2035.0,1901.0,2231.0,2222.0,2103.0,1887.0,2085.0,2299.0,2092.0,2101.0,2003.0,2060.0,2034.0,1861.0,1788.0,1753.0,1731.0,1745.0,1571.0,1476.0,1387.0,1361.0,1141.0,1010.0,897.0,778.0,671.0,639.0,633.0,615.0,627.0,527.0,487.0,493.0,424.0,399.0,391.0,375.0,353.0,340.0,387.0,345.0,310.0,288.0,291.0,276.0,240.0,215.0,223.0,235.0,250.0,187.0,199.0,184.0,152.0,168.0,133.0,136.0,154.0,123.0,142.0,117.0,112.0,115.0,137.0,124.0,129.0,141.0,143.0,140.0,136.0,152.0,157.0,196.0,282.0
Cody,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,8.0,7.0,13.0,9.0,13.0,15.0,18.0,26.0,24.0,23.0,24.0,28.0,22.0,28.0,18.0,8.0,24.0,17.0,17.0,12.0,20.0,25.0,15.0,17.0,28.0,13.0,23.0,22.0,21.0,20.0,19.0,23.0,18.0,28.0,29.0,34.0,36.0,39.0,49.0,38.0,53.0,54.0,77.0,69.0,86.0,88.0,84.0,90.0,109.0,97.0,109.0,126.0,154.0,190.0,211.0,180.0,172.0,209.0,228.0,281.0,416.0,449.0,524.0,691.0,840.0,955.0,1156.0,1331.0,1843.0,2011.0,2061.0,2473.0,3391.0,3660.0,5411.0,7327.0,7136.0,8895.0,10832.0,11009.0,15621.0,19208.0,20075.0,19331.0,17755.0,15705.0,13049.0,10372.0,8882.0,7907.0,7186.0,6640.0,5985.0,5441.0,5181.0,4550.0,4126.0,3589.0,3524.0,3014.0,2456.0,2191.0,2024.0,1765.0,1748.0
Colby,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,9.0,7.0,8.0,13.0,14.0,7.0,7.0,9.0,8.0,7.0,11.0,9.0,5.0,8.0,5.0,5.0,6.0,6.0,10.0,7.0,7.0,10.0,9.0,6.0,7.0,9.0,10.0,16.0,15.0,8.0,17.0,25.0,24.0,21.0,14.0,35.0,26.0,25.0,39.0,33.0,36.0,27.0,34.0,33.0,40.0,32.0,39.0,35.0,38.0,38.0,42.0,84.0,97.0,161.0,228.0,231.0,335.0,370.0,393.0,361.0,340.0,315.0,328.0,292.0,256.0,525.0,737.0,885.0,861.0,1015.0,1008.0,1023.0,1136.0,1257.0,1639.0,1729.0,1652.0,1591.0,1519.0,1446.0,1447.0,1544.0,1645.0,1619.0,3979.0,3237.0,2255.0,2135.0,1656.0,1314.0,1287.0,1325.0,1224.0,1273.0,1081.0,952.0,776.0,758.0
Cole,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,6.0,10.0,23.0,19.0,23.0,26.0,25.0,19.0,17.0,22.0,10.0,19.0,18.0,21.0,16.0,18.0,16.0,10.0,15.0,13.0,11.0,16.0,18.0,10.0,18.0,9.0,14.0,12.0,12.0,7.0,10.0,22.0,28.0,22.0,12.0,8.0,18.0,34.0,40.0,30.0,28.0,50.0,43.0,40.0,63.0,63.0,62.0,73.0,73.0,70.0,71.0,98.0,83.0,63.0,64.0,67.0,50.0,53.0,70.0,83.0,101.0,99.0,137.0,159.0,181.0,158.0,142.0,156.0,149.0,160.0,278.0,299.0,817.0,1127.0,1180.0,1183.0,1077.0,1010.0,907.0,915.0,1107.0,1991.0,2324.0,2669.0,3313.0,3160.0,3751.0,5173.0,5160.0,5330.0,5943.0,5752.0,6051.0,5904.0,5666.0,5600.0,5669.0,5714.0,5404.0,5287.0,4588.0,4147.0,3783.0,3456.0,3413.0
Colin,6.0,5.0,5.0,5.0,0.0,6.0,7.0,6.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0,5.0,6.0,8.0,5.0,0.0,0.0,0.0,5.0,0.0,8.0,5.0,0.0,6.0,5.0,5.0,5.0,7.0,12.0,17.0,23.0,31.0,42.0,42.0,45.0,43.0,42.0,35.0,34.0,43.0,41.0,39.0,45.0,41.0,52.0,40.0,43.0,28.0,44.0,50.0,64.0,54.0,46.0,52.0,55.0,55.0,57.0,75.0,348.0,321.0,237.0,125.0,148.0,176.0,221.0,211.0,197.0,193.0,198.0,213.0,245.0,256.0,285.0,270.0,280.0,322.0,302.0,354.0,352.0,397.0,393.0,454.0,405.0,447.0,499.0,593.0,629.0,669.0,579.0,565.0,674.0,706.0,797.0,842.0,956.0,1153.0,1211.0,1244.0,1543.0,1569.0,1783.0,1754.0,1704.0,2114.0,2270.0,2623.0,2800.0,2309.0,2638.0,2909.0,2823.0,2634.0,2964.0,3108.0,3082.0,3087.0,3263.0,3180.0,3313.0,4881.0,5147.0,4539.0,3862.0,3614.0,3728.0,3654.0,3486.0,3271.0,3018.0,3036.0,2874.0
Colleen,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,5.0,9.0,6.0,5.0,10.0,13.0,18.0,13.0,13.0,28.0,26.0,33.0,52.0,65.0,69.0,68.0,46.0,79.0,112.0,186.0,310.0,524.0,696.0,945.0,1069.0,1099.0,1066.0,945.0,761.0,708.0,680.0,718.0,671.0,853.0,740.0,697.0,665.0,648.0,601.0,744.0,768.0,724.0,817.0,1094.0,1268.0,1783.0,2032.0,2617.0,3050.0,3471.0,3382.0,3483.0,3868.0,3901.0,3894.0,3931.0,4342.0,4454.0,4525.0,4429.0,4453.0,4556.0,4041.0,3757.0,3630.0,3493.0,3425.0,3341.0,2960.0,2512.0,2313.0,2356.0,2112.0,2050.0,2005.0,2057.0,2145.0,2139.0,2073.0,2153.0,2018.0,2073.0,1964.0,1849.0,1754.0,1709.0,1821.0,1807.0,1602.0,1668.0,1583.0,1413.0,1255.0,1059.0,1003.0,843.0,690.0,609.0,636.0,499.0,432.0,382.0,345.0,295.0,244.0,226.0,215.0,202.0,154.0,147.0,147.0,115.0
Collin,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,6.0,0.0,10.0,8.0,10.0,20.0,18.0,16.0,12.0,19.0,18.0,18.0,19.0,20.0,22.0,9.0,18.0,27.0,13.0,27.0,12.0,16.0,17.0,12.0,10.0,19.0,13.0,19.0,15.0,16.0,15.0,19.0,50.0,55.0,36.0,36.0,45.0,56.0,53.0,40.0,48.0,46.0,34.0,35.0,48.0,49.0,44.0,52.0,68.0,64.0,54.0,53.0,55.0,92.0,91.0,84.0,92.0,118.0,111.0,135.0,154.0,172.0,161.0,129.0,194.0,202.0,244.0,231.0,246.0,338.0,371.0,367.0,476.0,498.0,533.0,602.0,653.0,810.0,861.0,1078.0,1179.0,1502.0,1686.0,2266.0,2288.0,2476.0,3369.0,3169.0,2999.0,2918.0,3054.0,2905.0,2662.0,3011.0,3120.0,2739.0,2221.0,2230.0,2883.0,3067.0,2648.0,2180.0,1939.0,1835.0,1697.0
Colton,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,8.0,5.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,5.0,9.0,7.0,0.0,0.0,5.0,6.0,0.0,0.0,6.0,0.0,0.0,11.0,5.0,0.0,5.0,6.0,0.0,8.0,10.0,6.0,8.0,7.0,16.0,11.0,9.0,11.0,13.0,19.0,12.0,17.0,15.0,19.0,17.0,22.0,25.0,28.0,34.0,32.0,32.0,26.0,33.0,34.0,49.0,120.0,117.0,129.0,171.0,238.0,322.0,884.0,1929.0,2245.0,2246.0,2556.0,2760.0,2852.0,3593.0,3800.0,3607.0,3578.0,3287.0,3408.0,3245.0,3053.0,2957.0,2971.0,2663.0,3000.0,3664.0,4544.0,4772.0,5310.0,5593.0,6352.0,6469.0,6348.0
Conner,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0,11.0,0.0,11.0,6.0,6.0,6.0,9.0,0.0,5.0,8.0,0.0,0.0,8.0,9.0,9.0,6.0,7.0,6.0,5.0,0.0,8.0,0.0,0.0,0.0,8.0,6.0,6.0,7.0,7.0,0.0,5.0,5.0,0.0,0.0,5.0,0.0,10.0,8.0,0.0,0.0,7.0,0.0,5.0,0.0,5.0,0.0,7.0,0.0,6.0,0.0,6.0,6.0,7.0,0.0,6.0,5.0,0.0,0.0,0.0,5.0,0.0,15.0,16.0,10.0,24.0,11.0,27.0,33.0,44.0,40.0,134.0,175.0,190.0,268.0,493.0,964.0,1359.0,1366.0,1526.0,1634.0,1795.0,1834.0,1932.0,1908.0,1855.0,1941.0,2694.0,3053.0,3225.0,2862.0,2632.0,2428.0,2492.0,2441.0,2176.0,1910.0,1698.0,1628.0
Connie,19.0,20.0,20.0,16.0,26.0,29.0,27.0,32.0,26.0,39.0,46.0,43.0,51.0,51.0,45.0,56.0,54.0,63.0,61.0,69.0,79.0,52.0,75.0,98.0,89.0,89.0,110.0,122.0,132.0,151.0,151.0,186.0,231.0,284.0,356.0,415.0,477.0,489.0,547.0,525.0,589.0,615.0,620.0,652.0,725.0,752.0,818.0,829.0,746.0,756.0,916.0,1117.0,1405.0,1462.0,1565.0,1672.0,1811.0,2034.0,2552.0,2421.0,2954.0,3357.0,3985.0,4662.0,4939.0,5495.0,7394.0,8815.0,8228.0,8366.0,8288.0,8855.0,8880.0,8712.0,9746.0,10110.0,9461.0,8867.0,8305.0,8757.0,8975.0,9059.0,8933.0,8228.0,7089.0,6204.0,5147.0,4626.0,3995.0,3593.0,3357.0,2795.0,2360.0,1958.0,1650.0,1427.0,1345.0,1224.0,1118.0,964.0,854.0,776.0,673.0,635.0,688.0,576.0,483.0,520.0,490.0,531.0,506.0,441.0,414.0,405.0,382.0,313.0,257.0,213.0,243.0,195.0,174.0,179.0,148.0,154.0,136.0,129.0,102.0,109.0,94.0,100.0,90.0,83.0,94.0,66.0,71.0
Connor,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,6.0,5.0,0.0,5.0,10.0,9.0,6.0,7.0,9.0,0.0,0.0,6.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,7.0,5.0,0.0,5.0,6.0,6.0,0.0,5.0,6.0,5.0,8.0,9.0,6.0,6.0,0.0,5.0,5.0,9.0,0.0,8.0,0.0,0.0,10.0,6.0,5.0,5.0,9.0,8.0,10.0,9.0,10.0,17.0,10.0,17.0,17.0,7.0,13.0,20.0,16.0,28.0,57.0,64.0,82.0,95.0,87.0,139.0,153.0,175.0,279.0,588.0,788.0,949.0,1383.0,2515.0,4738.0,6573.0,6446.0,6739.0,7037.0,7274.0,7997.0,7671.0,7591.0,8129.0,8452.0,9710.0,10114.0,9347.0,8697.0,8338.0,7826.0,8113.0,8060.0,7410.0,6975.0,7098.0,7222.0
Constance,15.0,14.0,22.0,17.0,29.0,31.0,36.0,37.0,43.0,46.0,45.0,44.0,60.0,60.0,62.0,90.0,75.0,82.0,82.0,106.0,112.0,94.0,117.0,144.0,127.0,163.0,167.0,194.0,214.0,206.0,261.0,298.0,375.0,458.0,600.0,733.0,821.0,845.0,977.0,1085.0,1383.0,1686.0,1685.0,1691.0,1663.0,1654.0,1681.0,1530.0,1324.0,1338.0,1472.0,2079.0,2508.0,2202.0,1985.0,1818.0,1704.0,2036.0,2166.0,2023.0,2048.0,2288.0,2371.0,2560.0,2643.0,2600.0,3424.0,3909.0,3822.0,4337.0,4452.0,4374.0,4128.0,4033.0,3846.0,3668.0,2825.0,2423.0,1996.0,1847.0,1743.0,1711.0,1651.0,1590.0,1553.0,1842.0,1478.0,1232.0,1032.0,875.0,805.0,657.0,563.0,495.0,461.0,436.0,348.0,383.0,360.0,344.0,351.0,715.0,780.0,639.0,564.0,520.0,603.0,562.0,517.0,494.0,475.0,375.0,342.0,306.0,240.0,273.0,237.0,220.0,220.0,205.0,187.0,164.0,184.0,183.0,201.0,185.0,207.0,188.0,192.0,173.0,151.0,137.0,163.0,103.0,133.0
Cooper,0.0,0.0,6.0,0.0,0.0,8.0,6.0,5.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,5.0,5.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,9.0,10.0,10.0,20.0,12.0,10.0,18.0,20.0,15.0,25.0,23.0,20.0,18.0,19.0,16.0,16.0,17.0,19.0,16.0,9.0,22.0,16.0,11.0,11.0,10.0,11.0,16.0,18.0,9.0,20.0,13.0,9.0,12.0,12.0,8.0,10.0,14.0,19.0,14.0,10.0,9.0,5.0,21.0,11.0,15.0,12.0,17.0,14.0,10.0,7.0,8.0,13.0,14.0,8.0,18.0,30.0,26.0,15.0,7.0,13.0,12.0,19.0,21.0,14.0,18.0,25.0,22.0,21.0,29.0,24.0,49.0,52.0,52.0,82.0,71.0,90.0,115.0,105.0,136.0,156.0,173.0,222.0,274.0,360.0,430.0,542.0,650.0,688.0,864.0,1197.0,1211.0,1431.0,1828.0,1964.0,2412.0,3128.0,3460.0,3815.0,4718.0,5167.0,5145.0,5337.0,5279.0,5293.0,4979.0,4925.0
Corey,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,6.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,9.0,7.0,0.0,27.0,22.0,20.0,27.0,20.0,20.0,42.0,57.0,66.0,74.0,117.0,90.0,161.0,271.0,313.0,285.0,336.0,351.0,347.0,450.0,485.0,484.0,501.0,544.0,513.0,512.0,1668.0,5069.0,3935.0,3914.0,3144.0,3238.0,3594.0,4150.0,4724.0,6392.0,5237.0,5028.0,4718.0,4515.0,4215.0,4256.0,4535.0,5607.0,6160.0,6772.0,7648.0,8289.0,8009.0,7220.0,6394.0,5937.0,5504.0,5181.0,4229.0,3549.0,3300.0,2913.0,2678.0,2302.0,2166.0,1925.0,1725.0,1734.0,1552.0,1421.0,1213.0,1148.0,1030.0,1042.0,895.0,889.0,818.0
Cory,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,5.0,13.0,14.0,22.0,39.0,17.0,37.0,40.0,43.0,64.0,83.0,62.0,82.0,164.0,245.0,217.0,332.0,345.0,374.0,424.0,515.0,517.0,466.0,485.0,491.0,478.0,488.0,777.0,1873.0,1866.0,2090.0,2103.0,2194.0,2504.0,2792.0,3430.0,4531.0,4128.0,3830.0,3767.0,3570.0,3412.0,3584.0,3719.0,4049.0,5125.0,6058.0,6469.0,6661.0,5955.0,5279.0,4605.0,4131.0,3636.0,3110.0,2522.0,2152.0,2130.0,1757.0,1530.0,1296.0,1148.0,949.0,833.0,790.0,671.0,728.0,625.0,556.0,454.0,377.0,380.0,387.0,362.0
Courtney,0.0,6.0,5.0,7.0,5.0,13.0,0.0,6.0,14.0,11.0,6.0,9.0,6.0,0.0,8.0,15.0,13.0,14.0,12.0,16.0,20.0,9.0,5.0,15.0,7.0,11.0,6.0,8.0,11.0,16.0,19.0,14.0,32.0,32.0,44.0,55.0,54.0,45.0,55.0,68.0,70.0,54.0,63.0,57.0,66.0,63.0,64.0,56.0,55.0,67.0,52.0,58.0,50.0,31.0,50.0,51.0,44.0,56.0,65.0,43.0,51.0,59.0,77.0,82.0,100.0,104.0,93.0,130.0,120.0,115.0,102.0,115.0,114.0,104.0,128.0,122.0,120.0,128.0,149.0,141.0,178.0,242.0,252.0,311.0,382.0,437.0,571.0,741.0,834.0,905.0,993.0,1060.0,878.0,1035.0,2706.0,3182.0,4160.0,4605.0,4813.0,5124.0,6475.0,7376.0,7857.0,7453.0,7921.0,8268.0,9897.0,9663.0,12886.0,14246.0,16052.0,13977.0,13021.0,12944.0,12345.0,13046.0,11596.0,9280.0,7788.0,6748.0,5424.0,4347.0,3722.0,3478.0,2905.0,2336.0,2001.0,1669.0,1408.0,1196.0,1025.0,880.0,772.0,675.0,544.0
Craig,0.0,5.0,0.0,0.0,0.0,0.0,5.0,0.0,7.0,0.0,7.0,0.0,5.0,0.0,8.0,0.0,5.0,0.0,0.0,5.0,9.0,6.0,5.0,7.0,5.0,0.0,16.0,8.0,10.0,12.0,8.0,11.0,26.0,37.0,38.0,72.0,57.0,59.0,94.0,57.0,82.0,80.0,82.0,111.0,87.0,97.0,80.0,102.0,85.0,106.0,105.0,112.0,106.0,111.0,138.0,170.0,205.0,330.0,322.0,348.0,383.0,539.0,896.0,1138.0,1321.0,1607.0,2479.0,3651.0,3995.0,4338.0,4904.0,5636.0,6208.0,6461.0,7192.0,7452.0,7433.0,7086.0,7310.0,9948.0,10737.0,10257.0,8567.0,7927.0,7777.0,7891.0,7766.0,7340.0,7907.0,8826.0,9425.0,8000.0,6768.0,6326.0,5559.0,5128.0,4769.0,4591.0,4493.0,4047.0,4250.0,4119.0,4040.0,4115.0,3982.0,3971.0,3946.0,3387.0,3325.0,3170.0,2919.0,2405.0,2075.0,1837.0,1507.0,1360.0,1203.0,1098.0,880.0,853.0,807.0,682.0,688.0,606.0,523.0,502.0,463.0,471.0,427.0,366.0,361.0,271.0,290.0,267.0,225.0
Cristian,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,5.0,0.0,0.0,7.0,0.0,0.0,8.0,18.0,31.0,18.0,22.0,61.0,55.0,54.0,54.0,68.0,82.0,62.0,66.0,121.0,129.0,176.0,167.0,186.0,206.0,268.0,211.0,284.0,448.0,608.0,753.0,1104.0,1860.0,2615.0,2914.0,2902.0,2373.0,2594.0,2371.0,2467.0,2658.0,2708.0,2823.0,2871.0,2769.0,3045.0,2926.0,2706.0,2413.0,2081.0,2013.0,1675.0,1537.0,1337.0
Crystal,0.0,0.0,0.0,0.0,11.0,6.0,8.0,0.0,10.0,7.0,9.0,17.0,11.0,17.0,16.0,17.0,20.0,18.0,26.0,34.0,27.0,29.0,28.0,32.0,53.0,63.0,37.0,35.0,50.0,40.0,60.0,48.0,88.0,79.0,85.0,138.0,143.0,171.0,153.0,113.0,123.0,137.0,117.0,109.0,100.0,121.0,98.0,91.0,91.0,99.0,81.0,82.0,75.0,68.0,98.0,88.0,81.0,80.0,83.0,80.0,102.0,133.0,175.0,158.0,136.0,117.0,235.0,325.0,275.0,270.0,319.0,551.0,623.0,674.0,763.0,886.0,930.0,1416.0,1305.0,1553.0,2012.0,2125.0,2115.0,2591.0,2955.0,2551.0,2427.0,2522.0,2765.0,2995.0,3828.0,4551.0,5052.0,5790.0,5638.0,6268.0,6969.0,9751.0,12645.0,13514.0,14313.0,15936.0,19173.0,17986.0,16625.0,14463.0,12765.0,11050.0,10133.0,9175.0,8251.0,7747.0,6618.0,5843.0,5214.0,4405.0,3798.0,3440.0,3185.0,2744.0,2549.0,2426.0,2149.0,2023.0,2049.0,1859.0,1748.0,1599.0,1365.0,1166.0,1007.0,932.0,815.0,658.0,657.0
Curtis,68.0,72.0,70.0,53.0,73.0,70.0,72.0,61.0,89.0,67.0,86.0,62.0,83.0,80.0,96.0,89.0,107.0,102.0,134.0,108.0,154.0,119.0,140.0,146.0,149.0,188.0,182.0,220.0,213.0,254.0,288.0,331.0,581.0,693.0,931.0,1081.0,1197.0,1261.0,1375.0,1377.0,1474.0,1514.0,1571.0,1576.0,1565.0,1540.0,1652.0,1619.0,1954.0,1979.0,1760.0,1652.0,1803.0,1711.0,1871.0,1776.0,1824.0,1813.0,2020.0,2027.0,2133.0,2180.0,2446.0,2557.0,2499.0,2422.0,2738.0,3063.0,3114.0,3120.0,3229.0,3744.0,4193.0,4376.0,4629.0,5010.0,5184.0,5391.0,5306.0,5555.0,5408.0,5478.0,5608.0,5400.0,5091.0,4730.0,4261.0,3993.0,3880.0,3712.0,3644.0,3453.0,3109.0,2708.0,2605.0,2346.0,2475.0,2637.0,2852.0,3230.0,3361.0,3221.0,2970.0,2872.0,2974.0,2968.0,2932.0,2938.0,2932.0,2985.0,2815.0,2599.0,2321.0,2104.0,1872.0,1715.0,1642.0,1496.0,1408.0,1269.0,1245.0,1123.0,1024.0,904.0,949.0,959.0,915.0,950.0,807.0,765.0,649.0,623.0,623.0,583.0,520.0
Cynthia,61.0,47.0,45.0,66.0,59.0,59.0,56.0,55.0,58.0,76.0,79.0,67.0,80.0,73.0,58.0,58.0,63.0,80.0,72.0,71.0,88.0,67.0,63.0,65.0,60.0,63.0,77.0,80.0,56.0,76.0,86.0,105.0,157.0,165.0,183.0,216.0,224.0,240.0,271.0,264.0,285.0,295.0,283.0,310.0,366.0,340.0,394.0,433.0,472.0,487.0,596.0,633.0,635.0,776.0,1030.0,999.0,983.0,1189.0,1365.0,1488.0,1892.0,2302.0,2741.0,2902.0,2577.0,3140.0,6911.0,10554.0,12266.0,12918.0,14479.0,16313.0,19918.0,25154.0,27643.0,27234.0,32412.0,39387.0,31064.0,30236.0,26793.0,24432.0,24075.0,21642.0,20378.0,19308.0,17475.0,15390.0,14088.0,13573.0,12974.0,12180.0,10210.0,8782.0,7581.0,6578.0,6046.0,5806.0,5427.0,4960.0,4720.0,4876.0,4447.0,4581.0,4651.0,4158.0,3447.0,3421.0,3808.0,3818.0,3820.0,3728.0,3571.0,3402.0,3183.0,2972.0,3197.0,2723.0,2639.0,2231.0,2038.0,1921.0,1836.0,1666.0,1519.0,1571.0,1419.0,1231.0,1072.0,890.0,833.0,730.0,747.0,600.0,630.0
Dakota,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,19.0,13.0,13.0,9.0,5.0,6.0,9.0,13.0,0.0,5.0,0.0,9.0,8.0,19.0,20.0,16.0,26.0,27.0,36.0,70.0,55.0,64.0,48.0,55.0,63.0,79.0,171.0,392.0,508.0,652.0,987.0,1929.0,3376.0,4364.0,5137.0,6427.0,7700.0,7121.0,6839.0,6644.0,6258.0,5639.0,4921.0,4434.0,4070.0,4095.0,4226.0,4199.0,3437.0,2916.0,2572.0,2271.0,2086.0,1985.0,1972.0,2012.0
